"53877";"1114-053877";"Kommunikationsformen in der Spätaufklärung und im Pietismus (1780-1820) am Beispiel Basel.";"";"Opitz-Belakhal Claudia";"Project funding (Div. I-III)";"Project funding";"Departement Geschichte Universität Basel";"Switzerland";"University of Basel - BS";"10302";"Swiss history";"Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history";"10302";"01.10.1998";"30.09.2000";"172206.00";"AUFKLÄRUNG; GESCHLECHTERGESCHICHTE"
"53886";"1114-053886";"Die Kausalrelation als externe, fundierte oder interne Relation. Eine Analyse der neueren Kausalitätsdebatte.";"";"Burger Paul";"Project funding (Div. I-III)";"Project funding";"Philosophisches Seminar Universität Basel";"Switzerland";"University of Basel - BS";"10101";"Philosophy";"Humanities and Social Sciences;Linguistics and literature, philosophy";"10101";"01.10.1998";"30.09.2000";"66074.00";"ONTOLOGIE; NATURGESETZE"
"53897";"3100-053897";"Biochemical and genetic characterization of components involved in messenger RNA processing and in RNA-editing";"";"Keller Walter";"Project funding (Div. I-III)";"Project funding";"Abteilung Zellbiologie Biozentrum Universität Basel";"Switzerland";"University of Basel - BS";"30102";"Molecular Biology";"Biology and Medicine;Basic Biological Research";"30102";"01.10.1998";"30.09.2003";"1300000.00";"RECDNA"
"53898";"1214-053898";"STILI - kulturhistorische, typologisch-chronologische und technologische Untersuchungen an römischen Schreibgriffeln.";"";"Berger-Haas Ludwig";"Project funding (Div. I-III)";"Project funding";"Seminar für Ur- und Frühgeschichte Universität Basel";"Switzerland";"University of Basel - BS";"10402";"Archaeology";"Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history";"10402";"01.04.1999";"31.12.2002";"159416.00";"STILUS; RÖMISCHE ARCHEOLOGIE; AUGUSTA RAURICA"
"53912";"1113-053912";"Erschliessung von Quellentexten für die Islamwissenschaft: Wissenschaftliche Beschreibung orientalischer Handschriften der Oeffentlichen Bibliothek der Universität Basel.";"";"Schoeler Gregor";"Project funding (Div. I-III)";"Project funding";"Seminar für Nahoststudien Universität Basel";"Switzerland";"University of Basel - BS";"10503";"Other languages and literature";"Humanities and Social Sciences;Linguistics and literature, philosophy";"10503";"01.10.1998";"31.12.1999";"100453.00";"ORIENTALISCH; HANDSCHRIFTEN"
"53919";"2000-053919";"Photoactivated Triggers; Design, Reaction Mechanisms, and ReleaseRates";"";"Wirz Jakob";"Project funding (Div. I-III)";"Project funding";"Physikalische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1998";"30.09.2000";"386570.00";"PHOTOAFFINITY LABELING; PHOTOACTIVEATED PROTECTIN; PROTEIN FOLDING; PICOSECOND PUMP-PROBE; SPECTROSCOPY; LASER FLASH PHOTOLYSIS; TIME-RESOLVED FTIR; SPECTROSCOPY; CARBENES; NITRENES"
"53983";"3200-053983";"Kallusdistraktion an der Mandibula. Form-Manipulation nach linearer Distraktion.";"";"Hammer Beat";"Project funding (Div. I-III)";"Project funding";"Kantonsspital Basel Universitätsklinik für Wiederher- stellende Chirurgie";"Switzerland";"University of Basel - BS";"30702";"Surgery";"Biology and Medicine;Clinical Medicine";"30702";"01.01.1999";"31.12.2000";"97200.00";""
"53986";"3200-053986";"The psychosocial educational programm for demented Elderly and their families.";"";"Krebs-Roubicek Eva";"Project funding (Div. I-III)";"Project funding";"Psychiatrische Klinik Universitäre Psychiatrische Kliniken UPK";"Switzerland";"University of Basel - BS";"30904";"Medico-Social Problems of the Elderly";"Biology and Medicine;Social Medicine";"30904";"01.10.1998";"30.11.2000";"97780.00";""
"54012";"3100-054012";"Molecular recognition and imaging of biological molecules";"";"Güntherodt Hans-Joachim";"Project funding (Div. I-III)";"Project funding";"Departement für Physik Universität Basel";"Switzerland";"University of Basel - BS";"30108";"Biophysics";"Biology and Medicine;Basic Biological Research";"30108";"01.10.1998";"30.09.1999";"74250.00";"SPM; STM; SFM; ATOMATIC AND MOLECULAR; RESOLUTION; TRUE ATOMIC RESOLUTION BY; SFM IN UHV; THIN FILMS; INSULATORS; MAGNETIC MULTILAYER"
"54019";"2100-054019";"Struktur und Entwicklung naher Zwerggalaxien";"";"Binggeli Bruno";"Project funding (Div. I-III)";"Project funding";"Departement für Physik und Astronomie Astronomisches Institut Universität Basel";"Switzerland";"University of Basel - BS";"20200";"Astronomy, Astrophysics and Space Sciences";"Mathematics, Natural- and Engineering Sciences";"20200";"01.10.1998";"30.09.2000";"85994.00";"DWARF GALAXIES; LOCAL GALAXIAN NEIGHBOURH; OOD; CALIBRATION OF DEEP UNIVE; RSE; GALAXY EVOLUTION; LUMINOSITY FUNCTION OF GA; LAXIES"
"54108";"2100-054108";"Novel Fluorescent Probes with n,Pi* Configuration for Sensing Host-Guest Complexation and Antioxidant Activity";"";"Nau Werner";"Project funding (Div. I-III)";"Project funding";"Physikalische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1998";"30.09.2000";"119964.00";"FLUORESCENCE; HOST-GUEST COMPLEXES; AZOALKANES; FLUORESCENT PROBES; ANTIOXIDANTS"
"54134";"1114-054134";"Die militärische Erinnerungswelt und ihr Beitrag zum schweizerischen Selbstverständnis 1945-1995.";"";"Kreis Georg";"Project funding (Div. I-III)";"Project funding";"Europainstitut Universität Basel";"Switzerland";"University of Basel - BS";"10302";"Swiss history";"Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history";"10302";"01.10.1998";"30.09.2002";"149664.00";"ARMEE; NEUTRALITÄT; AUSSENPOLITIK"
"54148";"2100-054148";"Diophantine Problems (non-commutative heights)";"";"Masser David";"Project funding (Div. I-III)";"Project funding";"Fachbereich Mathematik Departement Mathematik und Informatik Universität Basel";"Switzerland";"University of Basel - BS";"20100";"Mathematics";"Mathematics, Natural- and Engineering Sciences";"20100";"01.11.1998";"31.03.2000";"48805.00";"THEORY OF HEIGHTS; TRANSCENDENCE THEORY; DIOPHANTINE GEOMETRY; NUMBER THEORY"
"54180";"3100-054180";"Characterization of protein/lipid interactions of the MAL proteinin myelin formation, myelin maintenance, and in demyelinating diseases";"";"Schaeren-Wiemers Nicole";"Project funding (Div. I-III)";"Project funding";"Departement Forschung Abteilung Neurobiologie Kantonsspital";"Switzerland";"University of Basel - BS";"30302";"Neurophysiology and Brain Research";"Biology and Medicine;Basic Medical Sciences";"30302";"01.10.1998";"31.12.2001";"174822.00";""
"54200";"1101-054200";"Von Buchstaben, Bildern und Bytes. Medien gestern, heute und morgen.";"";"Pieper Annemarie";"Scientific Conferences";"Science communication";"Philosophisches Seminar Universität Basel";"Switzerland";"University of Basel - BS";"10101";"Philosophy";"Humanities and Social Sciences;Linguistics and literature, philosophy";"10101";"01.06.1998";"31.08.1998";"6000.00";""
"54256";"3200-054256";"Immersive Three-Dimensional Virtual Reality as a tool in behavioral therapy of claustrophobia.";"";"Bullinger Alex H.";"Project funding (Div. I-III)";"Project funding";"Psychiatrische Klinik Universitäre Psychiatrische Kliniken UPK";"Switzerland";"University of Basel - BS";"30708";"Neurology, Psychiatry";"Biology and Medicine;Clinical Medicine";"30708";"01.02.1999";"31.01.2001";"97200.00";""
"54428";"83I -054428";"Cristallizzazione - Bioriconoscimento - Biosensori.";"";"Cacace Marcello";"International short research visits";"Careers";"UNI: Universität Basel Biozentrum  Basel CH";"Switzerland";"University of Basel - BS";"30108";"Biophysics";"Biology and Medicine;Basic Biological Research";"30108";"15.09.1998";"14.11.1998";"3740.00";""
"54478";"2134-054478";"MHV-98: The Morphological Structure of Polymethylmetacrylat Bone Cement at the Interface Prostheses / Cement in Alloarthoplastic of the Hip Joint.";"";"Jin-Li Feng";"Marie Heim-Voegtlin grants";"Careers;Academic and research careers (non-professorial)";"Labor für Orthopädische Biomechanik Universität Basel";"Switzerland";"University of Basel - BS";"20505";"Material Sciences";"Mathematics, Natural- and Engineering Sciences;Engineering Sciences";"20505";"01.10.1998";"31.07.2000";"111439.00";""
"54715";"3101-054715";"The Academia Europea 1998 Annual Scientific Meeting";"";"Meyer-Simmen Urs A.";"Scientific Conferences";"Science communication";"Abteilung Pharmakologie/Neurobiologie Biozentrum der Universität Basel";"Switzerland";"University of Basel - BS";"0";"non-classifiable";"";"0/10206";"01.08.1998";"31.01.1999";"15000.00";""
"54877";"3135-054877";"Beitrag im Rahmen des MD/PhD-Programmes";"";"Winkler David";"MD-PhD fellowships (funded by SNSF)";"Careers;Academic and research careers (non-professorial);MD-PhD fellowships";"Institut für Pathologie Universitätsspital Basel";"Switzerland";"University of Basel - BS";"30302";"Neurophysiology and Brain Research";"Biology and Medicine;Basic Medical Sciences";"30302";"01.01.1999";"31.12.2001";"150000.00";""
"54973";"3231-054973";"Peptide binding specificities of STAT SH2 domains. (SCORE A)";"";"Heim Markus";"Careers";"";"Departement Forschung der Universitätskliniken Kantonsspital";"Switzerland";"University of Basel - BS";"30306";"Pharmacology, Pharmacy";"Biology and Medicine;Basic Medical Sciences";"30306/30402";"01.07.1999";"31.01.2003";"493164.00";""
"54991";"3130-054991";"Very short and very long days: new techniques to measure circa- dian and sleep dependent processes in Alzheimer's disease and depression";"";"Cajochen Christian";"Careers";"";"Abteilung Psychotherapie und Psychohygiene Universitäre Psychiatrische Kliniken";"Switzerland";"University of Basel - BS";"30302";"Neurophysiology and Brain Research";"Biology and Medicine;Basic Medical Sciences";"30302";"01.01.2000";"31.12.2006";"891010.00";""
"54996";"3233-054996";"Aromatase and Breast Cancer Risk (PROSPER)";"";"Probst-Hensch Nicole";"Careers";"";"Institut für Sozial- und Präventivmedizin Universität Basel Swiss TPH";"Switzerland";"University of Basel - BS";"30805";"Cancer";"Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"30805";"01.01.1999";"31.12.2002";"376423.00";""
"55045";"2101-055045";"SXM3: 3rd Conference on Development and Technological Applicationof Nearfield-Scanning Probe Methods, 14-17 September 1998";"";"Güntherodt Hans-Joachim";"Scientific Conferences";"Science communication";"Departement für Physik Universität Basel";"Switzerland";"University of Basel - BS";"20404";"Condensed Matter Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20404";"01.09.1998";"30.11.1998";"5000.00";""
"55142";"3200-055142";"Aromatase and Breast Cancer Risk (zu PROSPER)";"";"Probst-Hensch Nicole";"Project funding (Div. I-III)";"Project funding";"Institut für Sozial- und Präventivmedizin Universität Basel Swiss TPH";"Switzerland";"University of Basel - BS";"30805";"Cancer";"Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"30805";"01.05.1999";"30.04.2002";"320000.00";""
"55151";"4037-055151";"Active specific immunotherapy with recombinant vaccinia viruses expressing melanoma associated antigens and costimulatory molecules (non-GMP)";"";"Oertli Daniel";"NRP 37 Somatic Gene Therapy";"Programmes;National Research Programmes (NRPs)";"Departement Chirurgie Forschungsabteilung ZLF 401";"Switzerland";"University of Basel - BS";"30703";"Clinical Cancer Research";"Biology and Medicine;Clinical Medicine";"30703";"01.05.1999";"31.07.2001";"181895.00";"METASTATIC MELANOMA; RECOMBINANT VACCINIA VIRU; CLINICAL ACTIVE IMMONOT.; IMMUNE MONITORING; MELANOMA ASSOCIATED ANTIG; COSTIMULATION; CTL"
"55157";"4037-055157";"Lentivirus-mediated gene transfer into hematopoietic precursor cells from umbilical cord blood and fetal liver";"";"Wodnar-Filipowicz Aleksandra";"NRP 37 Somatic Gene Therapy";"Programmes;National Research Programmes (NRPs)";"Institut de Microbiologie Université de Lausanne";"Switzerland";"University of Basel - BS";"30107";"Experimental Microbiology";"Biology and Medicine;Basic Biological Research";"30107";"01.11.1999";"31.10.2001";"200000.00";"LENTIVIRAL VECTORS; HUMAN; FETAL LIVER; GENE THERAPY; GENE TRANSFER; HEMATOPOIETIC STEM CELLS; UMBILICAL CORD BLOOD; TRANSPLANTATION"
"55167";"4037-055167";"Inhibition of glioblastoma cell invasion by targeted inactivation of the focal adhesion kinase (FAK)";"";"Merlo Adrian";"NRP 37 Somatic Gene Therapy";"Programmes;National Research Programmes (NRPs)";"Neurologisch-Neurochirurgische Poliklinik Universitätsspital Basel";"Switzerland";"University of Basel - BS";"30102";"Molecular Biology";"Biology and Medicine;Basic Biological Research";"30102";"01.04.1999";"31.03.2001";"240682.00";"GLIOBLASTOMA CELL INVASIO; FOCAL ADHESION KINASE; TARGETED INACTIVATION"
"55173";"3100-055173";"Are natural forests carbon limited?";"";"Körner Christian";"Project funding (Div. I-III)";"Project funding";"Botanisches Institut Universität Basel";"Switzerland";"University of Basel - BS";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.06.1999";"28.02.2003";"320000.00";""
"55179";"5002-055179";"Membrane protein structure in multiphase systems: Implications for biomembrane enzyme technology.";"";"Landau Ehud M.";"Swiss Priority Programmes (SPPs)";"Programmes";"Abteilung Mikrobiologie Biozentrum Universität Basel";"Switzerland";"University of Basel - BS";"30107";"Experimental Microbiology";"Biology and Medicine;Basic Biological Research";"30107";"01.11.1998";"31.10.1999";"153418.00";""
"55233";"3239-055233";"HIV infection and IL-2 expression";"";"Holländer Georg A. P.";"Project funding (special)";"Project funding";"Departement Forschung Kantonsspital Basel";"Switzerland";"University of Basel - BS";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.07.1999";"30.06.2004";"290000.00";"HIV; IL-2; TRANSCRIPTIONAL REGU-; LATION"
"55281";"2100-055281";"Asymmetrische Katalyse";"";"Pfaltz Andreas";"Project funding (Div. I-III)";"Project funding";"Organische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.01.1999";"31.03.2001";"621289.00";"ASYMMETRIC SYNTHESIS; ASYMMETRIC CATALYSIS; ENANTIOSELECTIVE HECK REA; CTION; HYDROGENATION; HOMOGENEOUS CATALYSIS; ENANTIOSELECTIVE ALLYLIC; SUBSTITUTION; ENANTIOSELECTIVE 1,4-ADDI; TION"
"55285";"2000-055285";"Spectroscopic characterization of carbon chains, ions and cluster ions";"";"Maier John Paul";"Project funding (Div. I-III)";"Project funding";"Physikalische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.04.1999";"31.03.2001";"685359.00";""
"55330";"1115-055330";"Kontrahierungspflichten im schweizerischen Recht.";"";"Arnet Ruth";"Project funding (special)";"Project funding";"";"";"University of Basel - BS";"10205";"Legal sciences";"Humanities and Social Sciences;Economics, law";"10205";"01.04.1999";"31.03.2002";"248000.00";"KONTRAHIERUNGSPFLICHTEN; VERTRAGSFREIHEIT; KARTELLRECHT"
"55342";"2000-055342";"Strukturaufklärung von Naturstoffen aus Pflanzen und Mikroorganismen sowie Synthese von Modellverbindungen und Enzyminhibitoren";"";"Séquin Urs";"Project funding (Div. I-III)";"Project funding";"Organische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1999";"31.03.2001";"219707.00";"PLANT CONSTITUENTS; SECONDARY METABOLITES FRO; M STREPTOMYCES; BILOBALIDE; PROTEIN TYROSINE KINASE; ENZYME INHIBITORS"
"55346";"2000-055346";"Metallosupramolecular chemistry";"";"Constable Edwin Charles";"Project funding (Div. I-III)";"Project funding";"Institut für Anorganische Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.04.1999";"31.03.2003";"504931.00";"COORDINATION; HELICATES; DENDRIMER; MATERIALS; SUPRAMOLECULAR; ORGANOMETALLIC; STARBURST; CHIRALITY; COST"
"55374";"1114-055374";"Kooperatives wissenschaftliches Denken und Problemlösen.";"";"Opwis Klaus";"Project funding (Div. I-III)";"Project funding";"Fakultät für Psychologie Universität Basel";"Switzerland";"University of Basel - BS";"10105";"Psychology";"Humanities and Social Sciences;Psychology, educational studies";"10105";"01.06.1999";"31.05.2001";"169580.00";"KOGNITIONSPSYCHOLOGIE; LERNPROZESSE"
"55385";"3100-055385";"Very short and very long days: new techniques to measure circa- dian and sleep dependent processes in Alzheimer's disease and depression (zu START)";"";"Cajochen Christian";"Project funding (Div. I-III)";"Project funding";"Abteilung Psychotherapie und Psychohygiene Universitäre Psychiatrische Kliniken";"Switzerland";"University of Basel - BS";"30302";"Neurophysiology and Brain Research";"Biology and Medicine;Basic Medical Sciences";"30302";"01.01.2000";"30.06.2005";"666700.00";""
"55387";"2000-055387";"Radicals and Electron Transfer in Bioorganic Systems";"";"Giese Bernd";"Project funding (Div. I-III)";"Project funding";"Organische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1999";"31.03.2001";"624518.00";"DNA RADICALS; CHARGE TRANSFER; PHOTOCYCLIZATION; DNA BINDERS; RIBONUCLEOTIDE REDUCTASE; PEPTIDE CONFORMATION"
"55397";"3100-055397";"RNA replication of polio- and Hepatitis A-virus";"";"Bienz Kurt";"Project funding (Div. I-III)";"Project funding";"Institut für Medizinische Mikrobiologie Universität Basel";"Switzerland";"University of Basel - BS";"30107";"Experimental Microbiology";"Biology and Medicine;Basic Biological Research";"30107";"01.04.1999";"30.09.2002";"258905.00";""
"55403";"2000-055403";"Microanalytical systems for ion determination";"";"Hauser Peter C.";"Project funding (Div. I-III)";"Project funding";"Institut für Anorganische Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.11.1999";"31.10.2002";"245883.00";"MICROANALYTICAL DEVICES; ELECTROOSMOTIC PUMPING; CAPILLARY ELECTROPHORESIS; LIGHT-EMITTING DIODES"
"55410";"3100-055410";"The molecular origin of mesoderm in three-layered diploblasts";"The molecular origin of mesoderm in three-layered diploblasts";"Spring Jürg";"Project funding (Div. I-III)";"Project funding";"Zoologisches Institut Bio-/Pharmazentrum Universität Basel";"Switzerland";"University of Basel - BS";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.01.2000";"30.06.2003";"235000.00";""
"55414";"2000-055414";"Biosynthese von Naturstoffen (Polyketid-Synthasen und enzymatische Diels-Alder-Reaktion; Biosynthese von Uroporphyrinogen III)";"";"Hädener Alfons";"Project funding (Div. I-III)";"Project funding";"Organische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1999";"31.03.2001";"85624.00";"CYTOCHALASIN D; POLYKETIDE SYNTHASE; PORPHOBILINOGEN; DEAMINASE; UROPORPHYRINOGEN III; SYNTHASE; ZYGOSPORIUM MASONII; LAUE CRYSTALLOGRAPHY; PRE STEADY STATE KINETICS; ESRF GRENOBLE"
"55420";"2000-055420";"Deformation mechanisms in naturally and experimentally deformed minerals and rocks";"";"Heilbronner Renée";"Project funding (Div. I-III)";"Project funding";"Geologisch-Paläontologisches Institut Universität Basel";"Switzerland";"University of Basel - BS";"20801";"Geology";"Mathematics, Natural- and Engineering Sciences;Earth Sciences";"20801";"01.04.1999";"31.03.2001";"204969.00";"DEFORMATION MECHANISMS; MICROSTRUCTURES; TEXTURES; IMAGE ANALYSIS; RECRYSTALLIZATION; MATERIAL PROPERTIES; INTERACTIONS DEFORMATION; METAMORPHISM; CRUSTAL RHEOLOGY; EURO"
"55429";"2066-055429";"FORCE 99: Investigations on Elementary Interactions";"";"Tauscher Ludwig";"FORCE / CERN";"Infrastructure";"Departement für Physik Universität Basel";"Switzerland";"University of Basel - BS";"20403";"Particle Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20403";"01.04.1999";"31.03.2000";"300000.00";"DIRAC; CMS; FORCE"
"55430";"2000-055430";"Investigations on elementary interactions";"";"Tauscher Ludwig";"Project funding (Div. I-III)";"Project funding";"Departement für Physik Universität Basel";"Switzerland";"University of Basel - BS";"20403";"Particle Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20403";"01.04.1999";"31.03.2000";"630467.00";"CERN; PIXEL BARREL; CPLEAR; L3; LEP"
"55457";"1114-055457";"Literatur und Kommerz. Schriftstellerberuf und Geldsymbolik im russischen Realismus 1840 - 1880.";"";"Guski Andreas";"Project funding (Div. I-III)";"Project funding";"Slavisches Seminar Universität Basel";"Switzerland";"University of Basel - BS";"10503";"Other languages and literature";"Humanities and Social Sciences;Linguistics and literature, philosophy";"10503";"01.04.1999";"30.09.2002";"252954.00";"RUSSISCHE LITERATUR; LITERATURSOZIOLOGIE"
"55495";"1114-055495";"Ehe- und Kindschaftsrecht in rechtsvergleichender Sicht.";"";"Schwenzer Ingeborg";"Project funding (Div. I-III)";"Project funding";"Juristische Fakultät Universität Basel";"Switzerland";"University of Basel - BS";"10205";"Legal sciences";"Humanities and Social Sciences;Economics, law";"10205";"01.05.1999";"31.10.2002";"259186.00";"EHERECHT; KINDSCHAFTSRECHT; RECHTSVERGLEICHUNG"
"55506";"3200-055506";"The value of exhaled NO as a noninvasive tool to investigate inflammatory airway disease in awake spontaneously breathing infants";"";"Hammer Jürg";"Project funding (Div. I-III)";"Project funding";"Abteilung Pneumologie Universitäts-Kinderspital beider Basel";"Switzerland";"University of Basel - BS";"30707";"Paediatrics";"Biology and Medicine;Clinical Medicine";"30707";"01.04.1999";"31.03.2001";"140000.00";"EXHALED NITRIC OXIDE; INFANTS; WHEEZING; ASTHMA; AIRWAY DISEASES"
"55507";"3201-055507";"Biometrisches Seminar, Basel";"";"Ackermann-Liebrich Ursula";"Scientific Conferences";"Science communication";"Institut für Sozial- und Präventivmedizin Universität Basel Swiss TPH";"Switzerland";"University of Basel - BS";"30912";"Medical Statistics";"Biology and Medicine;Social Medicine";"30912";"01.04.1999";"30.09.1999";"1614.00";""
"55514";"9011-055514";"Zeiten der Reinheit - Orte der Unzucht. Ehe und Sexualität in Basel während der Frühen Neuzeit.";"";"Burghartz Susanna";"Publication grants";"Science communication";"";"";"Unassignable - NA";"10302";"Swiss history";"Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history";"10302";"23.12.1998";"22.01.1999";"1730.00";""
"55545";"2000-055545";"Theorie der Kondensierten Materie: Mesoskopische Effekte in Magnetismus und Elektron-Transport";"";"Loss Daniel";"Project funding (Div. I-III)";"Project funding";"Departement für Physik Universität Basel";"Switzerland";"University of Basel - BS";"20401";"Theoretical Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20401";"01.04.1999";"31.03.2001";"198291.00";"CONDENSED MATTER THEORY; MESOSCOPIC SYSTEMS; PHASE COHERENCE; QUANTUM MAGNETISM; ELECTRONIC TRANSPORT; QUANTUM COMPUTING AND; COMMUNICATION; CHIRAL LUTTINGER; LIQUIDS"
"55558";"2100-055558";"Energy-dispersive X-ray spectrometer for non-destructive analysisin environmental studies, archaeometry and geology (replacement)";"";"Stern Willem B.";"Project funding (Div. I-III)";"Project funding";"Mineralogisch-Petrographisches Institut Universität Basel";"Switzerland";"University of Basel - BS";"20803";"Geochemistry";"Mathematics, Natural- and Engineering Sciences;Earth Sciences";"20803";"01.04.1999";"31.03.2000";"70000.00";"ENERGY-DISPERSIVE; APPARATEANSCHAFFUNG; X-RAY SPECTROMETER"
"55559";"2000-055559";"The Penninic units of the Western Alps along the ECORS-CROP transect (Gran Paradiso - zone Valaisanne): tectonic evolution and comparison with NFP-20 transects";"";"Schmid Stefan";"Project funding (Div. I-III)";"Project funding";"Geologisch-Paläontologisches Institut Universität Basel";"Switzerland";"University of Basel - BS";"20801";"Geology";"Mathematics, Natural- and Engineering Sciences;Earth Sciences";"20801";"01.04.1999";"31.03.2001";"223498.00";"ALPINE GEOLOGY; WESTERN ALPS; TECTONICS; GEOCHRONOLOGY; NUMERICAL MODELING; METAMORPHIC PETROLOGY; GEOPHYSICS; GEOFRANCE 3D; (F) EUROPROBE PANCARDI"
"55576";"3100-055576";"Signal transduction and control of cell growth in yeast";"";"Hall Michael";"Project funding (Div. I-III)";"Project funding";"Abteilung Biochemie Biozentrum Universität Basel";"Switzerland";"University of Basel - BS";"30101";"Biochemistry";"Biology and Medicine;Basic Biological Research";"30101";"01.04.1999";"31.03.2004";"1264167.00";""
"55589";"1114-055589";"Die Entstehungsgeschichte der direkten Demokratie in der Schweiz 1790-1848. Konflikte in Kommunen und Kantonen.";"";"Schaffner Martin";"Project funding (Div. I-III)";"Project funding";"Forschungsstelle für Sozial- und Wirtschaftsgeschichte Universität Zürich";"Switzerland";"University of Basel - BS";"10302";"Swiss history";"Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history";"10302";"01.07.1999";"31.12.2003";"126766.00";"DIREKTEN DEMOKRATIE; VOLKSBEWEGUNGEN"
"55594";"2000-055594";"Synthesis, structure, and reactions of aminoacyl- und peptidyl-RNA";"";"Strazewski Peter";"Project funding (Div. I-III)";"Project funding";"Organische Chemie Departement Chemie Universität Basel";"Switzerland";"University of Basel - BS";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1999";"31.03.2002";"129242.00";"AMINOACYL/PEPTIYL-RNA; OLIGORIBONUCLEOTIDE/; L-NUCLEOSIDES; NUCLEOSIE ANALOGS; OLIGOPEPTIDE SYNTHESIS; L-RNA"
"55614";"3200-055614";"Development of an early test for preeclampsia using elevated trafficking of fetal cells as a marker";"";"Holzgreve Wolfgang";"Project funding (Div. I-III)";"Project funding";"Kantonsspital Basel Universitäts-Frauenklinik";"Switzerland";"University of Basel - BS";"30706";"Gynaecology";"Biology and Medicine;Clinical Medicine";"30706";"01.04.1999";"31.01.2002";"202426.00";""
"55617";"3100-055617";"Web construction behaviour in the non-orb weaving spiders Liny- phiidae and Theridiidae (Arachnida, Araneae)";"";"Zschokke Samuel";"Project funding (Div. I-III)";"Project funding";"Inst. für Natur-, Landschafts- und Umweltschutz Universität Basel";"Switzerland";"University of Basel - BS";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.07.1999";"30.09.2002";"183626.00";""
"55657";"3200-055657";"The effect of cofactors and vitamins on homocysteine metabolism in health and disease.";"";"Fowler Brian";"Project funding (Div. I-III)";"Project funding";"Universitäts-Kinderspital beider Basel UKBB";"Switzerland";"University of Basel - BS";"30807";"Metabolic Disorders";"Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention)";"30807";"01.05.1999";"30.04.2002";"210000.00";""
"55664";"3200-055664";"Unsolved questions in genotype/phenotype correlations in patientswith familial adenomatous polyposis, respectively with multiple colonic adenomas";"";"Müller Hansjakob";"Project funding (Div. I-III)";"Project funding";"Medizinische Genetik Universitätsspital Basel";"Switzerland";"University of Basel - BS";"30703";"Clinical Cancer Research";"Biology and Medicine;Clinical Medicine";"30703/30401";"01.04.1999";"31.03.2001";"173400.00";""
"55694";"3200-055694";"Flt3 ligand in the physiology and pathology of human hematopoesis";"";"Nissen-Druey Catherine";"Project funding (Div. I-III)";"Project funding";"Departement Forschung Kantonsspital Basel";"Switzerland";"University of Basel - BS";"30717";"Clinical Pathophysiology";"Biology and Medicine;Clinical Medicine";"30717/30718";"01.04.1999";"31.03.2002";"366851.00";""
