"9201";"3100-009201";"Differentiation of trichocyst secretory vesicles in a cili- ated protozoan: posttranslational processing and the role of selenium";"";"Peck Robert";"Project funding (Div. I-III)";"Project funding";"Laboratoire de Protistologie Département de Zoologie et de Biologie Animale";"Switzerland";"University of Geneva - GE";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.10.1987";"30.09.1989";"77538.00";""
"9213";"3100-009213";"Tick-rabbit relationship: modulation of host immunity by Ixodes ricinus L.";"";"Brossard Michel";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.10.1987";"30.09.1990";"144771.00";""
"9354";"3200-009354";"Biologie et épidémiologie de Borrelia burgdorferi en Suisse";"";"Aeschlimann André";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30717";"Clinical Pathophysiology";"Biology and Medicine;Clinical Medicine";"30717";"01.10.1987";"31.12.1990";"382420.00";""
"10931";"4022-010931";"Bodenfauna als Bioindikator für die Bodenqualität";"";"Matthey Willy";"NRP 22 Use of Land in Switzerland";"Programmes;National Research Programmes (NRPs)";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"20701";"Pedology";"Mathematics, Natural- and Engineering Sciences;Environmental Sciences";"20701/30202";"01.05.1986";"31.03.1990";"299991.00";""
"25743";"3101-025743";"Parasitism: Coexistence or conflict?";"";"Aeschlimann André";"Scientific Conferences";"Science communication";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.01.1989";"30.06.1989";"10000.00";""
"26341";"3100-026341";"Trichocyst secretory vesicles in a lower eukaryotic cell. Biochemical analysis of precursor processing and the Selenopro- teins implicated in processing";"";"Peck Robert";"Project funding (Div. I-III)";"Project funding";"Laboratoire de Protistologie Département de Zoologie et de Biologie Animale";"Switzerland";"University of Geneva - GE";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.10.1989";"30.09.1991";"85978.00";""
"27766";"3100-027766";"Organisation sociale d'une population de renards (Vulpes vulpes) en milieu montagnard";"";"Mermod Claude Phil.";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.04.1990";"31.03.1994";"324378.00";""
"28654";"3100-028654";"Anti-sense inhibition of gene function in Xenopus development";"";"Rungger Duri";"Project funding (Div. I-III)";"Project funding";"Station de Zoologie Expérimentale";"Switzerland";"University of Geneva - GE";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.10.1990";"30.09.1993";"295581.00";"RECDNA"
"28684";"3100-028684";"Studies on chemical ecology, sensory physiology and behaviour of ticks";"";"Diehl Peter Allan";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.10.1990";"30.09.1993";"380189.00";""
"28691";"3100-028691";"Tick-mouse relationship: skin inflammation and immunity against Ixodes ricinus L.";"";"Brossard Michel";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.10.1990";"30.09.1993";"246858.00";""
