"1403";"1000-001403";"Wahrnehmungs- und Lernprozesse bei komplexen Wirtschafts- karten in Schulatlanten.";"";"Spiess Ernst";"Project funding (Div. I-III)";"Project funding";"Institut für Kartografie ETH - Hönggerberg";"Switzerland";"ETH Zurich - ETHZ";"10206";"Social geography and ecology";"Humanities and Social Sciences;Ethnology, social and human geography";"10206";"01.03.1984";"31.08.1986";"63823.00";""
"1457";"1000-001457";"Das Verhältnis zwischen Wissenschaft und Kunst angewandt auf Architektur.";"";"Feyerabend Paul";"Project funding (Div. I-III)";"Project funding";"Abteilung Geistes- und Sozialwissenschaften / Abt. XII ETH - Zentrum";"Switzerland";"ETH Zurich - ETHZ";"10404";"Visual arts and Art history";"Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture";"10404/10101";"01.04.1984";"31.03.1987";"85895.00";""
"1770";"1000-001770";"Die Ausrüstungsinvestitionen der schweizerischen Industrie und ihrer bedeutendsten Branchen. Eine empirische Untersu- chung von Investitions- und Realisationsfunktionen.";"";"Würgler Hans";"Project funding (Div. I-III)";"Project funding";"KOF - Konjunkturforschungsstelle ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"10203";"Economics";"Humanities and Social Sciences;Economics, law";"10203";"01.10.1985";"31.01.1988";"87034.00";""
"1889";"1200-001889";"Histoire de la relation au territoire en Suisse du XVIIIe siècle à 1950.";"";"Bergier Jean-François";"Project funding (Div. I-III)";"Project funding";"Institut für Geschichte ETH-Zentrum";"Switzerland";"ETH Zurich - ETHZ";"10302";"Swiss history";"Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history";"10302";"01.05.1987";"30.06.1989";"97429.00";""
"1952";"1000-001952";"Das Verhältnis zwischen Wissenschaft und Kunst angewandt auf Architektur.";"";"Feyerabend Paul";"Project funding (Div. I-III)";"Project funding";"Abteilung Geistes- und Sozialwissenschaften / Abt. XII ETH - Zentrum";"Switzerland";"ETH Zurich - ETHZ";"10101";"Philosophy";"Humanities and Social Sciences;Linguistics and literature, philosophy";"10101";"01.04.1987";"31.03.1988";"34476.00";""
"2127";"1000-002127";"18th CIRET Conference (centre for international research on economic tendency surveys).";"";"Würgler Hans";"Project funding (Div. I-III)";"Project funding";"KOF - Konjunkturforschungsstelle ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"10203";"Economics";"Humanities and Social Sciences;Economics, law";"10203";"01.05.1987";"31.10.1987";"8400.00";""
"2178";"1200-002178";"Regionale Arbeitsmärkte und Weiterbildung.";"";"Schmid Willy A.";"Project funding (Div. I-III)";"Project funding";"ORL-Institut ETH-Hönggerberg";"Switzerland";"ETH Zurich - ETHZ";"10203";"Economics";"Humanities and Social Sciences;Economics, law";"10203";"01.01.1988";"31.01.1990";"117173.00";""
"2205";"1200-002205";"Wirkungsmechanismen der Uebertragung aussenwirtschaftlicher Störungen auf den Export der schweizerischen Industrie und ausgewählter Branchen.";"";"Spörndli Erich";"Project funding (Div. I-III)";"Project funding";"";"";"ETH Zurich - ETHZ";"10203";"Economics";"Humanities and Social Sciences;Economics, law";"10203";"01.05.1988";"31.10.1990";"270701.00";""
"2250";"1000-002250";"Konstruktion eines Industriemodells unter Einbezug von Konjunkturtestdaten.";"";"Würgler Hans";"Project funding (Div. I-III)";"Project funding";"KOF - Konjunkturforschungsstelle ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"10203";"Economics";"Humanities and Social Sciences;Economics, law";"10203";"01.10.1988";"30.09.1990";"285000.00";""
"2264";"1100-002264";"Gewaltenteilung in der Schweiz; Grundlagen, Stand und Entwicklung.";"";"Seiler Hansjörg";"Project funding (Div. I-III)";"Project funding";"ETH-Zentrum Polyprojekt 'Risiko und Sicherheit'";"Switzerland";"ETH Zurich - ETHZ";"10205";"Legal sciences";"Humanities and Social Sciences;Economics, law";"10205";"01.04.1988";"31.03.1991";"98415.00";""
"2348";"1200-002348";"Berufsverlauf und Berufsidentität im soziotechnischen Wandel.";"";"Buchmann Marlis";"Project funding (Div. I-III)";"Project funding";"Institut für Humanwissenschaften ETH-Zentrum";"Switzerland";"University of Zurich - ZH";"10201";"Sociology";"Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health";"10201";"01.08.1988";"31.07.1993";"255852.00";""
"2428";"1200-002428";"Die Beurteilung der schweizerischen Aussen- und Neutralitätspolitik durch die Vereinigten Staaten, 1941-1949.";"";"Spillmann Kurt R.";"Project funding (Div. I-III)";"Project funding";"Konfliktforschung ETH-Zentrum";"Switzerland";"ETH Zurich - ETHZ";"10203";"Economics";"Humanities and Social Sciences;Economics, law";"10203";"01.10.1988";"30.09.1990";"57021.00";""
"2478";"2000-002478";"Spektroskopie und Thermodynamik von Molekeln mit finiten internen Bewegungen";"";"Günthard Hans-H.";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Physikalische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1975";"30.09.1976";"194871.00";""
"2484";"2000-002484";"A. Sekundärelektronenemission B. Oberflächenphysik C. Aufdampfschichten D. Halbleiter E. Bioelektronik F. Biotelemetrie";"";"Baumann Ernst";"Project funding (Div. I-III)";"Project funding";"Inst. f. Techn. Physik ETH - Zürich";"Switzerland";"ETH Zurich - ETHZ";"20405";"Technical Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20405";"01.10.1975";"30.09.1976";"478927.00";""
"2502";"2000-002502";"Magnetische und strukturelle Phasenumwandlungen in Alkali- hyperoxiden und verwandten Ionenkristallen";"";"Känzig Werner";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Festkörperphysik ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20404";"Condensed Matter Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20404";"01.10.1975";"30.09.1976";"68400.00";""
"2503";"2000-002503";"Neutronenstreuexperimente zur Bestimmung magnetischer Eigenschaften binärer Verbindungen Seltener Erden";"";"Hälg Walter";"Project funding (Div. I-III)";"Project funding";"Inst. f. Reaktortechnik ETH - Zürich";"Switzerland";"ETH Zurich - ETHZ";"20404";"Condensed Matter Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20404";"01.10.1975";"30.09.1976";"22400.00";""
"2504";"2000-002504";"Physikalische Eigenschaften ausgewählter Dielektrika, insbesondere an Phasenumwandlungen";"";"Arend Hanns";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Festkörperphysik ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20404";"Condensed Matter Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20404";"01.10.1975";"30.09.1976";"75677.00";""
"2507";"2000-002507";"Kinetik und Mechanismen von Methylquecksilberübertragungs- reaktionen und katalytische Wirkungen von Quecksilber";"";"Geier Gerhard";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Anorganische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.10.1975";"30.09.1977";"107873.00";""
"2508";"2000-002508";"Studien auf dem Gebiet der photophysikalischen Chemie";"";"Wild Urs";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Physikalische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1975";"30.09.1976";"109895.00";""
"2512";"2000-002512";"Optimierung Radiofrequenz-spektroskopischer Methoden";"";"Ernst Richard R.";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Physikalische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1975";"30.09.1976";"113725.00";""
"2515";"2000-002515";"Strukturelle Untersuchungen an anorganischen Verbindungen";"";"Bürgi Hans-Beat";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Anorganische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.10.1975";"30.09.1977";"61190.00";""
"2516";"2000-002516";"Untersuchungen über Stabilität, Löslichkeit und Extraktion analytisch wichtiger, schwerlöslicher Metallkomplexe";"";"Magyar Balàzs";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Anorganische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.10.1975";"31.03.1977";"20000.00";""
"2517";"2000-002517";"Square Planar Complexes";"";"Venanzi Luigi";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Anorganische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.10.1975";"30.09.1977";"227790.00";""
"2525";"2000-002525";"Kernreaktionen mit polarisierten Teilchen; Korrelationen; Röntgenspektroskopie";"";"Lang Jürg";"Project funding (Div. I-III)";"Project funding";"Institut für Teilchenphysik und Astrophysik ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20402";"Nuclear Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20402";"01.10.1975";"30.09.1976";"393203.00";""
"2533";"2000-002533";"Emissionsspektroskopie im mittleren und fernen Ultrarot";"";"Kneubühl Fritz";"Project funding (Div. I-III)";"Project funding";"Institut für Quantenelektronik Laboratorium für Infrarotphysik ETH-Hönggerberg";"Switzerland";"ETH Zurich - ETHZ";"20404";"Condensed Matter Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20404";"01.10.1975";"30.09.1976";"130190.00";""
"2535";"2000-002535";"Transportvorgänge in nicht-newton'schen Flüssigkeiten bei periodischer Scherbeanspruchung";"";"Widmer Fritz";"Project funding (Div. I-III)";"Project funding";"Institut für Verfahrenstechnik ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20503";"Fluid Dynamics";"Mathematics, Natural- and Engineering Sciences;Engineering Sciences";"20503";"01.04.1976";"30.06.1979";"64600.00";""
"2541";"2000-002541";"Sonnenspektroskopie im Bereich des fernen Ultrarot und der Submillimeterwellen";"";"Kneubühl Fritz";"Project funding (Div. I-III)";"Project funding";"Institut für Quantenelektronik Laboratorium für Infrarotphysik ETH-Hönggerberg";"Switzerland";"ETH Zurich - ETHZ";"20200";"Astronomy, Astrophysics and Space Sciences";"Mathematics, Natural- and Engineering Sciences";"20200";"01.10.1975";"30.09.1976";"245207.00";""
"2543";"2000-002543";"Interpretation solarer Emissionsspektren und Berechnung atomarer Daten von astrophysikalischem Interesse";"";"Nussbaumer Harry";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Physikalische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20200";"Astronomy, Astrophysics and Space Sciences";"Mathematics, Natural- and Engineering Sciences";"20200";"01.01.1976";"31.10.1977";"63350.00";""
"2548";"2000-002548";"Experimentelle Untersuchung der thermochemischen Mischungs- eigenschaften von Granaten";"";"Schmid Rolf";"Project funding (Div. I-III)";"Project funding";"Institut für Mineralogie und Petrographie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20806";"Mineralogy";"Mathematics, Natural- and Engineering Sciences;Earth Sciences";"20806";"01.10.1975";"31.10.1976";"7500.00";""
"2556";"2000-002556";"Recherches sur l'aromaticité, l'antiaromaticité, l'homo- et la bishomoaromaticité-; thermochimie des annulènes";"";"Oth Jean";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Organische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.10.1975";"30.09.1977";"401704.00";""
